Gender,Age,Married,Number of Dependents,City,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status
Male,46,No,0,Doyle,0,69,Yes,Yes,Yes,Cable,26.0,Yes,Yes,No,Yes,Yes,Yes,Two Year,5553.25,0.0,0,223.56,Stayed
Male,75,Yes,0,Midway City,1,7,Yes,No,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Month-to-Month,467.55,20.23,0,112.35,Churned
Female,32,No,2,Pescadero,0,22,Yes,Yes,Yes,Fiber Optic,19.0,No,No,No,Yes,Yes,Yes,Month-to-Month,1816.75,0.0,0,742.06,Stayed
Female,51,Yes,3,Landers,6,23,Yes,No,Yes,Fiber Optic,75.0,Yes,No,No,No,No,Yes,Month-to-Month,1702.9,0.0,0,1120.79,Stayed
Female,79,No,0,Downey,0,17,Yes,Yes,Yes,Fiber Optic,11.0,No,No,Yes,Yes,Yes,Yes,Two Year,1608.15,36.4,0,547.23,Stayed
Male,79,Yes,0,Five Points,9,15,Yes,Yes,Yes,Fiber Optic,26.0,Yes,No,Yes,No,No,Yes,Month-to-Month,1392.25,0.0,0,342.45,Stayed
Male,59,Yes,3,Millville,1,48,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1245.05,0.0,0,995.04,Stayed
Female,54,No,0,Birds Landing,0,19,Yes,Yes,Yes,DSL,27.0,Yes,No,No,No,No,Yes,Month-to-Month,1033.9,0.0,0,700.72,Stayed
Male,30,No,0,Pomona,0,1,Yes,No,Yes,Fiber Optic,41.0,No,No,No,No,No,Yes,Month-to-Month,70.6,0.0,0,44.59,Churned
Male,59,Yes,0,San Diego,1,19,Yes,Yes,Yes,Fiber Optic,25.0,No,No,No,Yes,Yes,No,Month-to-Month,1465.75,0.0,130,267.71,Churned
Male,62,No,0,Cloverdale,0,53,No,No,Yes,Cable,17.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,3045.75,0.0,0,0.0,Stayed
Male,53,Yes,0,Antioch,9,71,Yes,Yes,Yes,Fiber Optic,9.0,Yes,No,Yes,Yes,Yes,Yes,One Year,7854.15,0.0,0,3501.72,Stayed
Female,19,Yes,3,San Marino,6,15,Yes,Yes,Yes,Fiber Optic,59.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1559.25,0.0,0,62.85,Stayed
Male,22,No,0,Los Angeles,0,2,Yes,No,Yes,DSL,71.0,No,No,No,No,No,Yes,Month-to-Month,97.0,0.0,0,81.5,Stayed
Male,44,Yes,1,Sunset Beach,4,4,Yes,No,Yes,DSL,21.0,No,Yes,No,Yes,Yes,Yes,Month-to-Month,229.55,0.0,0,108.96,Churned
Female,35,Yes,0,Mccloud,7,26,Yes,No,Yes,DSL,20.0,No,Yes,Yes,Yes,Yes,No,Month-to-Month,1959.5,47.59,50,606.06,Stayed
Female,32,Yes,0,San Bernardino,1,8,Yes,No,Yes,Cable,25.0,No,No,Yes,No,No,Yes,Month-to-Month,680.05,0.0,0,258.56,Churned
Male,19,No,0,Playa Del Rey,0,18,Yes,Yes,Yes,Fiber Optic,73.0,No,No,Yes,No,No,Yes,Month-to-Month,1537.9,0.0,0,40.68,Stayed
Male,19,No,0,San Jose,0,33,Yes,No,Yes,Cable,51.0,Yes,No,Yes,No,Yes,No,Month-to-Month,2245.4,0.0,0,1508.76,Stayed
Female,40,No,0,West Hollywood,0,72,Yes,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,Yes,Yes,No,Two Year,7853.7,0.0,60,681.84,Stayed
Female,40,No,0,Livermore,0,6,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,109.5,0.0,0,259.14,Stayed
Male,53,Yes,0,Lakewood,1,18,Yes,Yes,Yes,Fiber Optic,20.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1687.95,0.0,0,566.82,Churned
Female,72,Yes,0,Moreno Valley,4,5,Yes,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,Yes,Month-to-Month,334.8,0.0,0,228.8,Churned
Male,75,No,0,Pilot Hill,0,21,Yes,Yes,Yes,Fiber Optic,17.0,Yes,No,Yes,Yes,Yes,No,Two Year,2271.85,0.0,130,523.11,Stayed
Male,67,No,0,Yucaipa,0,32,Yes,Yes,Yes,Fiber Optic,18.0,No,No,Yes,Yes,No,Yes,Month-to-Month,3019.25,0.0,0,814.4,Churned
Male,58,No,0,Grenada,0,3,No,No,Yes,DSL,18.0,No,Yes,No,No,No,Yes,Month-to-Month,96.85,0.0,0,0.0,Stayed
Male,24,No,0,Temecula,0,1,Yes,No,Yes,Fiber Optic,52.0,No,No,Yes,No,Yes,Yes,Month-to-Month,79.05,0.0,0,31.34,Churned
Female,53,No,0,Sherman Oaks,0,12,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,219.35,0.0,0,200.64,Stayed
Male,41,Yes,2,Hayward,5,72,Yes,Yes,Yes,Fiber Optic,14.0,Yes,No,Yes,Yes,Yes,Yes,Two Year,7609.75,0.0,0,2595.6,Stayed
Male,27,Yes,0,Fort Bidwell,1,64,Yes,Yes,Yes,Fiber Optic,71.0,Yes,Yes,Yes,Yes,Yes,Yes,One Year,6880.85,0.0,0,256.64,Stayed
Male,28,Yes,2,Kerman,3,47,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1160.45,0.0,0,736.96,Stayed
Male,45,No,0,Calabasas,0,2,Yes,No,Yes,DSL,12.0,No,No,No,No,No,Yes,Month-to-Month,87.9,0.0,0,3.74,Stayed
Male,32,Yes,0,Temecula,2,72,Yes,Yes,Yes,Fiber Optic,18.0,No,No,Yes,No,No,Yes,One Year,6588.95,0.0,0,833.04,Stayed
Male,40,Yes,2,Irvine,9,46,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,862.4,0.0,0,1201.52,Stayed
Male,21,No,0,Palm Springs,0,51,Yes,Yes,Yes,Fiber Optic,52.0,Yes,Yes,No,No,No,No,Month-to-Month,4473.0,0.0,0,77.01,Stayed
Male,36,Yes,2,Yountville,8,36,Yes,No,Yes,DSL,14.0,Yes,No,No,Yes,Yes,Yes,One Year,2188.5,0.0,0,1708.2,Stayed
Male,36,Yes,0,Danville,1,10,Yes,No,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Month-to-Month,738.2,0.0,0,317.2,Churned
Female,59,Yes,3,Roseville,3,43,Yes,Yes,Yes,Fiber Optic,53.0,Yes,No,No,Yes,Yes,Yes,Month-to-Month,4039.0,0.0,0,1182.07,Stayed
Male,48,Yes,0,Wendel,5,72,Yes,Yes,Yes,Cable,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6230.1,0.0,0,865.44,Stayed
Female,19,Yes,0,Pasadena,4,44,Yes,Yes,Yes,Fiber Optic,59.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,4364.1,0.0,0,494.56,Churned
Male,58,Yes,0,Marshall,1,40,Yes,Yes,Yes,Fiber Optic,23.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,3706.95,41.85,0,653.2,Churned
Female,72,No,0,San Diego,0,35,Yes,Yes,Yes,Fiber Optic,3.0,Yes,No,Yes,Yes,Yes,Yes,One Year,3726.15,0.0,0,375.55,Stayed
Female,40,Yes,1,Camarillo,2,37,Yes,Yes,Yes,Fiber Optic,15.0,Yes,No,No,Yes,Yes,Yes,Month-to-Month,3532.85,0.0,0,1518.11,Stayed
Female,20,Yes,2,North Hollywood,1,23,Yes,Yes,Yes,Cable,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,2198.3,0.0,0,643.31,Stayed
Female,42,No,0,Arvin,0,65,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1698.55,0.0,0,2191.15,Stayed
Female,78,Yes,0,Santa Ana,1,72,Yes,Yes,Yes,Fiber Optic,10.0,Yes,No,Yes,Yes,No,Yes,One Year,7578.05,0.0,0,2000.88,Stayed
Female,45,No,0,West Sacramento,0,32,Yes,Yes,Yes,DSL,5.0,No,No,Yes,Yes,Yes,Yes,One Year,2282.95,0.0,0,1070.4,Stayed
Male,42,No,0,Salton City,0,39,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,779.2,0.0,0,1895.79,Stayed
Female,27,Yes,0,Garden Grove,1,68,Yes,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,7990.05,38.57,0,87.72,Stayed
Female,42,Yes,0,Windsor,6,24,No,No,Yes,DSL,27.0,Yes,No,Yes,Yes,Yes,Yes,One Year,1367.75,0.0,0,0.0,Stayed
Female,40,No,0,San Diego,0,16,Yes,No,Yes,Fiber Optic,28.0,No,No,No,Yes,Yes,Yes,Month-to-Month,1340.1,0.0,0,356.8,Stayed
Male,42,No,0,San Francisco,0,12,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,267.0,0.0,0,199.08,Stayed
Female,25,No,0,Columbia,0,66,Yes,No,Yes,DSL,30.0,Yes,No,No,No,No,Yes,Two Year,4017.45,0.0,0,1410.42,Stayed
Male,39,No,0,Lower Lake,0,58,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1474.35,0.0,0,2829.24,Stayed
Male,42,No,0,Port Costa,0,12,Yes,No,Yes,Cable,10.0,No,Yes,No,No,No,Yes,Month-to-Month,654.85,0.0,0,95.64,Churned
Male,80,Yes,0,Whittier,1,23,Yes,Yes,Yes,Fiber Optic,14.0,Yes,No,Yes,Yes,Yes,No,Month-to-Month,2184.85,0.0,60,1039.83,Stayed
Female,62,No,0,Running Springs,0,37,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,695.05,0.0,0,1116.29,Stayed
Male,28,No,0,Penngrove,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,20.45,0.0,0,42.17,Stayed
Female,46,Yes,1,Lakeside,1,67,Yes,Yes,Yes,DSL,24.0,Yes,Yes,No,Yes,Yes,Yes,Two Year,4615.9,0.0,0,993.61,Stayed
Male,68,Yes,0,Los Alamitos,2,40,Yes,No,Yes,Fiber Optic,18.0,Yes,Yes,Yes,No,No,Yes,One Year,4116.8,27.89,0,606.0,Stayed
Male,39,Yes,0,Montrose,7,72,Yes,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6254.45,0.0,0,435.6,Stayed
Female,55,Yes,0,Sutter,1,61,Yes,Yes,Yes,Fiber Optic,13.0,No,Yes,No,Yes,Yes,Yes,Two Year,5703.0,29.88,0,1533.54,Stayed
Male,34,No,0,Glendora,0,26,Yes,Yes,Yes,Fiber Optic,22.0,No,Yes,No,No,No,Yes,Month-to-Month,2088.8,0.0,0,628.16,Churned
Female,42,No,0,Orange,0,1,No,No,Yes,DSL,24.0,No,No,No,No,No,Yes,Month-to-Month,29.9,0.0,0,0.0,Stayed
Male,39,No,0,Valencia,0,9,Yes,No,Yes,Fiber Optic,7.0,No,No,No,Yes,Yes,Yes,Month-to-Month,713.1,0.0,0,183.06,Churned
Male,46,No,0,Sacramento,0,41,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,802.35,29.95,0,1507.16,Stayed
Female,68,No,0,San Diego,0,26,Yes,Yes,Yes,Fiber Optic,12.0,No,No,Yes,No,No,Yes,Month-to-Month,2277.65,0.0,0,236.34,Churned
Female,57,Yes,2,Salinas,9,72,Yes,Yes,Yes,Fiber Optic,24.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,8476.5,0.0,0,884.88,Stayed
Male,72,No,0,Pine Grove,0,54,No,No,Yes,DSL,26.0,Yes,No,Yes,Yes,Yes,Yes,One Year,2966.95,0.0,0,0.0,Stayed
Male,61,Yes,0,Newport Coast,7,70,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1940.85,0.0,0,632.1,Stayed
Male,27,Yes,3,San Jose,1,61,Yes,Yes,Yes,DSL,41.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,4976.15,0.0,0,2010.56,Stayed
Female,68,No,0,Los Angeles,0,5,Yes,Yes,Yes,Fiber Optic,25.0,No,No,Yes,No,No,Yes,Month-to-Month,446.05,0.0,0,209.15,Churned
Female,39,Yes,1,Long Beach,7,34,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,716.4,0.0,0,328.44,Stayed
Male,53,No,0,Orange Cove,0,35,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,638.0,0.0,0,270.9,Stayed
Male,47,Yes,0,Daly City,1,20,Yes,No,Yes,Fiber Optic,8.0,No,No,No,No,No,Yes,Month-to-Month,1470.95,0.0,0,329.8,Churned
Female,51,Yes,2,Eagleville,4,2,No,No,Yes,Cable,27.0,No,Yes,No,No,No,Yes,Month-to-Month,44.75,0.0,0,0.0,Stayed
Female,70,No,0,Citrus Heights,0,32,Yes,No,Yes,Fiber Optic,9.0,No,No,No,No,No,Yes,Month-to-Month,2276.95,44.31,0,1063.04,Churned
Female,27,Yes,0,Wofford Heights,1,69,Yes,No,Yes,DSL,69.0,No,No,No,Yes,Yes,Yes,Two Year,4131.2,0.0,0,188.37,Stayed
Male,32,No,0,Stockton,0,3,Yes,Yes,Yes,Cable,30.0,Yes,No,Yes,Yes,Yes,No,Month-to-Month,329.95,0.0,10,35.82,Churned
Male,22,Yes,2,San Francisco,1,72,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1798.9,0.0,0,2020.32,Stayed
Male,63,No,0,Forest Ranch,0,17,No,No,Yes,Cable,11.0,No,No,No,No,No,Yes,Month-to-Month,440.2,0.0,0,0.0,Stayed
Male,73,No,0,San Diego,0,37,Yes,Yes,Yes,Fiber Optic,19.0,Yes,No,Yes,Yes,No,Yes,Month-to-Month,3744.05,0.0,0,1408.22,Churned
Female,76,Yes,0,Fountain Valley,6,28,Yes,Yes,Yes,Fiber Optic,8.0,Yes,Yes,Yes,Yes,No,Yes,One Year,3204.4,0.0,0,1278.76,Stayed
Female,35,No,0,Granite Bay,0,1,No,No,Yes,Cable,28.0,No,No,No,No,No,Yes,Month-to-Month,25.1,0.0,0,0.0,Churned
Male,33,No,0,San Diego,0,30,Yes,No,Yes,Fiber Optic,19.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,2755.35,0.0,0,901.8,Churned
Female,62,No,0,Arcadia,0,5,Yes,No,Yes,Fiber Optic,6.0,No,Yes,No,No,No,Yes,Month-to-Month,399.45,0.0,0,148.75,Stayed
Female,51,Yes,0,Sacramento,1,72,No,No,Yes,Cable,15.0,Yes,No,Yes,Yes,Yes,Yes,Two Year,3937.45,0.0,0,0.0,Churned
Female,69,No,0,Rancho Santa Fe,0,32,Yes,No,Yes,DSL,14.0,No,Yes,No,No,No,No,One Year,1830.1,0.0,10,637.44,Stayed
Female,39,No,0,Janesville,0,54,Yes,Yes,Yes,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,Two Year,5129.45,0.0,0,1703.7,Stayed
Female,48,Yes,0,Thousand Oaks,1,16,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,314.45,26.83,0,749.76,Stayed
Female,25,No,0,Palm Desert,0,24,No,No,Yes,DSL,52.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1240.25,0.0,0,0.0,Churned
Female,48,No,0,Blairsden Graeagle,0,15,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,299.4,0.0,0,598.05,Stayed
Male,60,Yes,2,Woodlake,5,39,Yes,No,Yes,DSL,13.0,Yes,No,No,No,No,No,One Year,2343.85,0.0,140,538.2,Stayed
Male,56,No,3,Los Angeles,0,5,Yes,No,Yes,Fiber Optic,58.0,No,No,No,No,No,Yes,Month-to-Month,316.9,0.0,0,63.0,Churned
Male,21,Yes,0,Apple Valley,1,41,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,899.45,0.0,0,1453.86,Stayed
Female,68,No,0,Madison,0,2,Yes,Yes,Yes,DSL,25.0,No,No,No,No,No,Yes,Month-to-Month,118.25,0.0,0,63.48,Stayed
Female,73,Yes,0,Beale Afb,2,69,Yes,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,Yes,Yes,Two Year,6998.95,0.0,0,1337.91,Stayed
Female,51,Yes,0,Garden Grove,3,69,Yes,Yes,Yes,Fiber Optic,6.0,Yes,Yes,Yes,Yes,Yes,No,Two Year,7240.65,0.0,50,1013.61,Stayed
Female,47,Yes,1,Chino Hills,2,70,Yes,Yes,Yes,Fiber Optic,19.0,Yes,No,Yes,Yes,Yes,Yes,One Year,7397.0,0.0,0,415.1,Stayed
Female,31,Yes,1,Bodfish,0,55,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,998.1,0.0,0,1523.5,Stayed
Female,66,No,0,San Jacinto,0,5,Yes,No,Yes,Fiber Optic,27.0,Yes,No,Yes,No,No,No,Month-to-Month,415.55,0.0,20,136.75,Churned
Male,30,Yes,0,Pasadena,9,70,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1433.8,45.47,0,245.7,Stayed
Male,44,No,1,Fresno,0,41,Yes,No,Yes,Cable,11.0,Yes,No,Yes,No,No,Yes,One Year,2894.55,0.0,0,564.16,Stayed
Female,50,No,0,Los Angeles,0,25,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,527.5,0.0,0,34.0,Stayed
Male,59,Yes,2,Loyalton,4,23,Yes,No,Yes,DSL,30.0,No,Yes,No,No,No,Yes,One Year,1423.35,0.0,0,870.78,Stayed
Female,44,No,0,Llano,0,27,Yes,No,Yes,DSL,29.0,No,No,No,No,No,Yes,Two Year,1498.65,0.0,0,284.85,Stayed
Female,50,No,0,Topanga,0,65,Yes,Yes,Yes,Fiber Optic,14.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,7107.0,0.0,0,2715.7,Stayed
Male,50,Yes,2,Villa Park,1,22,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,488.25,0.0,0,829.4,Stayed
Female,33,No,0,Doyle,0,52,Yes,No,Yes,DSL,8.0,No,No,No,No,No,Yes,Month-to-Month,2535.55,0.0,0,2024.36,Stayed
Male,47,No,0,Desert Center,0,38,Yes,Yes,Yes,Fiber Optic,11.0,Yes,No,No,Yes,Yes,Yes,Month-to-Month,3691.2,0.0,0,254.98,Stayed
Female,56,No,0,Merced,0,3,Yes,No,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Month-to-Month,194.2,0.0,0,16.89,Stayed
Male,78,Yes,0,Vista,1,13,Yes,No,Yes,Fiber Optic,26.0,No,No,No,No,No,Yes,Month-to-Month,849.1,0.0,0,475.41,Stayed
Male,63,No,0,Hercules,0,51,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1234.6,0.0,0,921.57,Stayed
Male,55,Yes,3,Rosemead,4,40,Yes,Yes,Yes,Fiber Optic,56.0,Yes,No,No,No,No,Yes,Month-to-Month,3292.3,0.0,0,140.8,Stayed
Male,50,No,0,Holtville,0,18,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,331.35,0.0,0,563.94,Stayed
Male,62,Yes,0,Victorville,2,23,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,436.9,0.0,0,572.24,Stayed
Female,53,No,0,Brea,0,1,Yes,No,Yes,Fiber Optic,11.0,No,No,No,Yes,Yes,Yes,Month-to-Month,80.15,0.0,0,4.67,Churned
Female,44,No,0,French Camp,0,16,Yes,Yes,Yes,Fiber Optic,5.0,Yes,No,No,Yes,Yes,No,Month-to-Month,1422.1,0.0,140,284.8,Churned
Male,56,Yes,0,Raymond,1,72,Yes,Yes,Yes,DSL,17.0,Yes,Yes,No,No,No,Yes,Two Year,4808.7,0.0,0,1246.32,Stayed
Female,59,Yes,1,Cabazon,2,32,Yes,Yes,Yes,Fiber Optic,22.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,3089.6,0.0,0,769.28,Stayed
Male,27,No,0,Fresno,0,36,Yes,No,Yes,Cable,52.0,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,2854.95,0.0,40,1530.36,Stayed
Female,45,No,0,Inglewood,0,68,Yes,No,Yes,Cable,27.0,Yes,No,No,No,No,Yes,One Year,3674.95,0.0,0,1183.88,Stayed
Female,50,Yes,1,San Jose,6,64,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,1595.5,0.0,0,1230.72,Stayed
Female,41,Yes,0,Los Angeles,1,66,Yes,Yes,Yes,Fiber Optic,12.0,Yes,No,Yes,Yes,Yes,No,One Year,6615.15,0.0,130,3218.82,Churned
Male,49,Yes,0,Olema,10,26,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,One Year,505.9,0.0,0,1177.28,Stayed
Male,42,Yes,0,San Jose,1,17,Yes,Yes,Yes,Fiber Optic,13.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1515.1,0.0,0,301.07,Churned
Male,53,No,0,El Segundo,0,6,Yes,No,Yes,Fiber Optic,17.0,Yes,No,Yes,Yes,Yes,No,Month-to-Month,575.45,0.0,10,99.48,Churned
Female,37,No,0,San Francisco,0,26,Yes,Yes,Yes,Fiber Optic,22.0,Yes,No,No,No,No,Yes,Month-to-Month,2193.0,0.0,0,536.64,Stayed
Male,49,Yes,1,Westminster,3,59,Yes,Yes,Yes,Fiber Optic,16.0,Yes,No,Yes,Yes,Yes,Yes,Two Year,5861.75,0.0,0,2424.31,Stayed
Female,36,Yes,3,Big Bar,10,44,Yes,No,Yes,DSL,75.0,No,Yes,No,No,No,No,Month-to-Month,2419.55,14.78,40,1922.8,Stayed
Female,21,Yes,0,Keene,4,4,Yes,Yes,Yes,Fiber Optic,51.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,384.5,0.0,0,39.92,Churned
Male,33,No,0,Burney,0,3,Yes,No,Yes,Fiber Optic,3.0,No,No,Yes,No,No,No,Month-to-Month,267.6,0.0,10,149.28,Churned
Female,50,No,0,Loleta,0,13,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,279.3,0.0,0,277.68,Stayed
Female,47,No,0,Pismo Beach,0,29,No,No,Yes,Cable,28.0,No,Yes,No,No,No,Yes,One Year,1082.75,0.0,0,0.0,Stayed
Female,56,Yes,0,Alamo,6,72,No,No,Yes,DSL,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,4919.7,0.0,0,0.0,Stayed
Female,20,Yes,0,Roseville,10,34,Yes,Yes,Yes,Fiber Optic,47.0,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,3414.65,0.0,0,1199.86,Stayed
Male,40,No,0,Woodland,0,46,No,No,Yes,DSL,2.0,Yes,Yes,No,No,No,Yes,Two Year,1755.35,0.0,0,0.0,Stayed
Female,69,Yes,0,Sierra Madre,9,62,Yes,No,Yes,DSL,29.0,Yes,Yes,Yes,Yes,No,Yes,Two Year,4819.75,0.0,0,1526.44,Stayed
Female,71,No,0,Sacramento,0,63,Yes,Yes,Yes,DSL,18.0,Yes,Yes,Yes,No,No,Yes,One Year,5243.05,0.0,0,984.06,Stayed
Female,35,No,0,Bolinas,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,19.1,0.0,0,34.79,Churned
Male,44,No,0,San Diego,0,24,No,No,Yes,Cable,20.0,No,Yes,No,No,No,Yes,Two Year,830.8,0.0,0,0.0,Stayed
Male,31,Yes,1,Lower Lake,7,70,Yes,Yes,Yes,Cable,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,6237.05,0.0,0,175.0,Stayed
Female,59,No,0,San Mateo,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,19.75,0.0,0,41.28,Stayed
Female,34,Yes,0,Garden Valley,1,16,Yes,Yes,Yes,Fiber Optic,7.0,No,No,Yes,No,No,Yes,Month-to-Month,1378.25,0.0,0,109.12,Churned
Male,71,No,0,Studio City,0,1,Yes,No,Yes,DSL,6.0,No,No,No,No,No,Yes,Month-to-Month,45.85,0.0,0,40.38,Stayed
Male,65,Yes,0,Nicasio,8,41,No,No,Yes,Cable,9.0,Yes,No,Yes,Yes,Yes,Yes,Two Year,2215.4,0.0,0,0.0,Stayed
Female,43,No,0,Alpine,0,1,Yes,No,Yes,Cable,22.0,No,No,No,No,No,Yes,Month-to-Month,45.65,0.0,0,36.99,Churned
Female,58,No,0,Willits,0,56,No,No,Yes,DSL,23.0,No,No,Yes,Yes,Yes,Yes,Month-to-Month,2564.95,0.0,0,0.0,Stayed
Male,48,No,0,San Lorenzo,0,35,Yes,Yes,Yes,DSL,16.0,Yes,No,No,No,No,Yes,Month-to-Month,2094.9,0.0,0,721.35,Stayed
Female,47,Yes,2,Huntington Beach,6,19,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,382.2,0.0,0,891.29,Stayed
Female,27,No,0,San Francisco,0,13,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,275.4,0.0,0,286.13,Stayed
Female,45,No,0,Santa Monica,0,18,No,No,Yes,DSL,11.0,Yes,Yes,No,No,No,No,Month-to-Month,607.3,0.0,50,0.0,Stayed
Male,43,No,0,Covina,0,62,Yes,Yes,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1429.65,0.0,0,3033.66,Stayed
Female,46,No,0,Santa Clarita,0,7,Yes,Yes,Yes,Cable,17.0,No,No,No,No,No,Yes,Month-to-Month,404.35,0.0,0,282.94,Stayed
Female,62,No,0,Los Angeles,0,48,No,No,Yes,Cable,23.0,No,No,Yes,No,No,Yes,Month-to-Month,2104.55,0.0,0,0.0,Stayed
Female,39,Yes,2,Perris,7,6,Yes,Yes,Yes,Fiber Optic,19.0,Yes,No,Yes,No,No,Yes,Month-to-Month,518.75,0.0,0,247.74,Stayed
Male,79,No,0,Granite Bay,0,64,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Two Year,1198.05,0.0,0,319.36,Stayed
Male,42,No,0,Santa Barbara,0,1,Yes,No,Yes,Fiber Optic,10.0,No,No,No,No,No,Yes,Month-to-Month,71.55,0.0,0,17.27,Churned
Male,43,No,0,San Bernardino,0,1,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,19.65,0.0,0,17.25,Churned
Female,27,Yes,3,Homeland,0,1,Yes,No,Yes,Cable,59.0,No,No,No,No,No,Yes,Month-to-Month,44.35,0.0,0,40.42,Churned
Male,34,No,0,Adelanto,0,10,Yes,No,Yes,Cable,22.0,No,No,No,No,No,Yes,Month-to-Month,436.2,0.0,0,154.5,Stayed
Female,45,No,0,Santa Rosa,0,1,Yes,No,Yes,Cable,13.0,No,No,No,No,No,Yes,Month-to-Month,44.15,0.0,0,9.82,Stayed
Female,34,Yes,0,Wofford Heights,5,33,Yes,No,No,Fiber Optic,21.0,No,No,No,No,No,Yes,Month-to-Month,669.45,0.0,0,136.95,Stayed
Female,49,Yes,0,Landers,4,68,Yes,Yes,Yes,DSL,30.0,No,Yes,No,No,No,No,One Year,3975.7,0.0,140,2819.28,Stayed
