Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Married,City,Phone Service,Multiple Lines,Internet Service,Internet Type,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Customer Status,# Streaming Services
58.0,0.0,2.0,56.0,8.0,3808.0,0.0,0.0,2400.16,Female,Yes,Newport Beach,Yes,Yes,Yes,DSL,Yes,No,Yes,One Year,Stayed,2
78.0,0.0,0.0,52.0,3.0,3103.25,19.16,0.0,1768.0,Female,No,San Rafael,Yes,Yes,Yes,DSL,Yes,No,Yes,Two Year,Stayed,0
53.0,3.0,8.0,55.0,23.4,1210.3,0.0,0.0,2118.05,Female,Yes,Oro Grande,Yes,No,No,None,No,No,No,Two Year,Stayed,0
47.0,1.0,5.0,69.0,19.0,4134.7,0.0,0.0,999.12,Female,Yes,Sacramento,Yes,No,Yes,DSL,Yes,Yes,Yes,One Year,Stayed,0
41.0,0.0,0.0,1.0,22.0,90.6,0.0,0.0,31.68,Female,No,San Francisco,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
48.0,1.0,0.0,63.0,25.0,1215.1,0.0,0.0,1532.16,Female,No,North San Juan,Yes,No,No,None,No,No,No,Two Year,Stayed,0
57.0,0.0,7.0,50.0,7.0,5232.9,0.0,0.0,1039.5,Female,Yes,San Juan Capistrano,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,3
46.0,0.0,1.0,72.0,6.0,4804.65,0.0,0.0,1117.44,Male,Yes,Bakersfield,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,0
40.0,1.0,1.0,70.0,13.0,7554.05,0.0,0.0,2819.6,Male,Yes,Winterhaven,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,3
40.0,3.0,6.0,39.0,17.8,757.95,0.0,0.0,620.49,Female,Yes,Glencoe,Yes,No,No,None,No,No,No,Two Year,Stayed,0
74.0,0.0,0.0,2.0,10.0,139.05,0.0,0.0,26.34,Female,No,San Diego,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
37.0,2.0,0.0,3.0,13.8,57.4,0.0,0.0,33.81,Female,No,Oakland,Yes,No,No,None,No,No,No,One Year,Stayed,0
20.0,1.0,1.0,52.0,52.0,5301.1,0.0,0.0,2329.08,Female,Yes,Napa,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,3
78.0,0.0,0.0,33.0,2.0,2716.3,0.0,0.0,1271.49,Male,No,Bridgeville,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,0
45.0,0.0,3.0,20.0,18.0,1274.45,0.0,100.0,675.6,Male,Yes,Witter Springs,Yes,No,Yes,DSL,No,Yes,No,One Year,Stayed,2
28.0,0.0,4.0,70.0,52.0,5717.85,0.0,0.0,2784.6,Female,Yes,Red Bluff,Yes,No,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
73.0,0.0,0.0,7.0,18.0,419.35,0.0,0.0,77.07,Female,No,Fullerton,Yes,No,Yes,Cable,No,No,Yes,Two Year,Stayed,0
75.0,0.0,1.0,56.0,18.0,4014.0,0.0,0.0,1501.92,Female,Yes,Chula Vista,Yes,Yes,Yes,Cable,Yes,Yes,Yes,One Year,Stayed,0
43.0,0.0,6.0,57.0,24.2,1115.6,0.0,0.0,2557.02,Female,Yes,Nipton,Yes,No,No,None,No,No,No,Two Year,Stayed,0
39.0,3.0,0.0,48.0,53.0,3035.35,0.0,0.0,1259.52,Male,No,Gazelle,Yes,Yes,Yes,Cable,Yes,No,Yes,One Year,Stayed,0
39.0,3.0,4.0,56.0,53.0,5432.2,0.0,0.0,1317.12,Male,Yes,Boonville,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Month-to-Month,Stayed,1
29.0,0.0,1.0,19.0,51.0,1875.55,0.0,0.0,112.67,Male,Yes,Sierraville,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,One Year,Churned,3
68.0,0.0,4.0,62.0,3.0,5618.3,0.0,0.0,295.12,Male,Yes,Livermore,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,0
38.0,0.0,3.0,23.0,29.0,1689.45,0.0,0.0,721.97,Female,Yes,Gonzales,Yes,No,Yes,DSL,Yes,Yes,Yes,One Year,Stayed,2
30.0,0.0,0.0,29.0,27.0,2243.9,2.24,0.0,107.01,Male,No,Milpitas,Yes,No,Yes,Cable,Yes,Yes,Yes,One Year,Stayed,3
56.0,0.0,0.0,2.0,27.0,134.7,0.0,0.0,75.44,Male,No,Sierraville,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
55.0,0.0,0.0,1.0,15.0,75.45,0.0,0.0,11.58,Male,No,San Diego,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
44.0,0.0,0.0,3.0,23.0,228.4,0.0,10.0,115.14,Male,No,Escondido,Yes,Yes,Yes,Fiber Optic,No,No,No,Month-to-Month,Churned,0
63.0,3.0,1.0,21.0,30.0,1215.45,0.0,0.0,750.12,Female,Yes,Angwin,Yes,No,Yes,Cable,No,No,Yes,One Year,Stayed,1
32.0,1.0,10.0,16.0,30.0,1114.85,0.0,0.0,321.92,Female,Yes,Pacoima,Yes,No,Yes,Cable,No,Yes,Yes,Two Year,Stayed,2
37.0,0.0,1.0,5.0,27.0,454.15,0.0,0.0,207.85,Female,Yes,Randsburg,Yes,No,Yes,Cable,Yes,No,Yes,Month-to-Month,Churned,2
24.0,0.0,8.0,33.0,27.0,1955.4,0.0,0.0,290.07,Female,Yes,Irvine,Yes,No,Yes,Cable,Yes,No,Yes,One Year,Stayed,0
37.0,3.0,7.0,35.0,14.0,655.3,38.61,0.0,411.25,Male,Yes,Frazier Park,Yes,No,No,None,No,No,No,Two Year,Stayed,0
24.0,0.0,2.0,71.0,20.8,1730.65,0.0,0.0,2386.31,Male,Yes,Los Angeles,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
42.0,0.0,0.0,22.0,13.4,475.1,0.0,0.0,227.92,Male,No,Helm,Yes,No,No,None,No,No,No,One Year,Stayed,0
49.0,0.0,0.0,68.0,18.0,1386.9,0.0,0.0,192.44,Female,No,Santa Monica,Yes,No,No,None,No,No,No,Two Year,Stayed,0
26.0,3.0,0.0,27.0,17.2,552.9,0.0,0.0,467.1,Male,No,Palo Alto,Yes,No,No,None,No,No,No,One Year,Stayed,0
64.0,0.0,0.0,6.0,37.6,123.65,0.0,0.0,259.08,Female,No,Los Angeles,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
31.0,1.0,10.0,70.0,16.0,1782.05,0.0,0.0,653.1,Male,Yes,San Clemente,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
35.0,0.0,10.0,49.0,12.0,5174.35,0.0,0.0,1992.83,Female,Yes,Orangevale,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,2
72.0,0.0,6.0,44.0,30.0,4040.2,0.0,0.0,644.6,Male,Yes,Dixon,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Two Year,Stayed,1
44.0,3.0,0.0,2.0,16.8,38.25,0.0,0.0,62.02,Female,No,Manteca,Yes,No,No,None,No,No,No,One Year,Stayed,0
45.0,0.0,0.0,1.0,16.0,44.45,0.0,0.0,23.34,Male,No,Rialto,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
45.0,2.0,9.0,26.0,15.6,515.75,0.0,0.0,1139.84,Male,Yes,San Jose,Yes,No,No,None,No,No,No,Two Year,Stayed,0
33.0,0.0,0.0,46.0,13.0,2893.4,0.0,0.0,0.0,Male,No,Santa Maria,No,No,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
60.0,0.0,0.0,10.0,23.0,163.2,0.0,0.0,410.4,Female,No,Cayucos,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
41.0,0.0,0.0,1.0,6.0,31.35,0.0,80.0,0.0,Male,No,Linden,No,No,Yes,DSL,No,No,No,Month-to-Month,Churned,0
21.0,2.0,0.0,1.0,29.0,20.25,0.0,0.0,47.25,Male,No,Davenport,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
76.0,0.0,1.0,6.0,25.0,519.15,0.0,0.0,242.64,Male,Yes,Sherman Oaks,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
55.0,0.0,0.0,32.0,19.6,607.7,0.0,0.0,1328.64,Male,No,River Pines,Yes,No,No,None,No,No,No,One Year,Stayed,0
51.0,0.0,0.0,1.0,28.0,69.9,0.0,0.0,45.66,Male,No,Fremont,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
55.0,3.0,1.0,6.0,20.0,365.35,0.0,30.0,87.06,Female,Yes,West Covina,Yes,No,Yes,Cable,No,No,No,Month-to-Month,Churned,0
44.0,0.0,10.0,23.0,26.2,415.1,0.0,0.0,409.86,Female,Yes,Earp,Yes,No,No,None,No,No,No,One Year,Stayed,0
49.0,0.0,1.0,72.0,24.0,6520.8,29.11,0.0,2756.16,Female,Yes,Cassel,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
34.0,0.0,0.0,11.0,23.0,888.65,0.0,0.0,371.69,Female,No,Moraga,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
52.0,2.0,9.0,5.0,19.0,163.55,0.0,0.0,0.0,Female,Yes,National City,No,No,Yes,DSL,No,Yes,Yes,Month-to-Month,Stayed,0
54.0,0.0,0.0,19.0,18.0,1931.75,0.0,0.0,41.61,Male,No,Biola,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
43.0,2.0,4.0,72.0,24.2,1857.85,0.0,0.0,2564.64,Female,Yes,Shafter,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
62.0,0.0,0.0,1.0,20.0,69.4,0.0,0.0,38.53,Male,No,San Diego,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
30.0,0.0,0.0,35.0,51.0,3161.2,0.0,20.0,869.05,Male,Yes,Grand Terrace,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Month-to-Month,Stayed,2
54.0,2.0,2.0,58.0,23.0,5563.65,0.0,0.0,290.58,Male,Yes,Pomona,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,2
67.0,0.0,1.0,50.0,4.0,4888.7,0.0,50.0,1578.0,Female,Yes,Castaic,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Month-to-Month,Churned,1
27.0,0.0,0.0,13.0,42.0,1115.2,0.0,0.0,467.48,Female,No,Canby,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,2
56.0,2.0,0.0,72.0,23.6,1567.0,25.98,0.0,1095.12,Female,No,Sunland,Yes,No,No,None,No,No,No,Two Year,Stayed,0
55.0,0.0,0.0,56.0,21.0,4534.45,0.0,0.0,2764.16,Male,No,San Leandro,Yes,No,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
42.0,0.0,0.0,9.0,24.0,657.5,0.0,0.0,434.25,Male,No,Alleghany,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
23.0,0.0,1.0,3.0,51.0,168.15,0.0,0.0,40.62,Male,Yes,San Diego,Yes,No,Yes,Cable,Yes,No,Yes,Month-to-Month,Churned,0
74.0,0.0,3.0,67.0,10.0,7112.15,0.0,0.0,797.97,Female,Yes,Lincoln,Yes,Yes,Yes,Fiber Optic,No,No,Yes,One Year,Stayed,3
25.0,0.0,0.0,13.0,48.0,999.45,0.0,0.0,78.39,Female,No,San Ysidro,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
56.0,0.0,0.0,31.0,18.0,2979.2,0.0,0.0,1423.52,Male,No,Sacramento,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,3
32.0,1.0,0.0,70.0,23.4,1411.2,0.0,0.0,1879.5,Female,Yes,Bonita,Yes,No,No,None,No,No,No,Two Year,Stayed,0
54.0,0.0,0.0,1.0,18.8,19.5,0.0,0.0,8.02,Male,No,Loleta,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
60.0,0.0,1.0,45.0,26.0,2319.8,0.0,0.0,1891.8,Female,Yes,Rowland Heights,Yes,No,Yes,Cable,No,Yes,Yes,One Year,Churned,0
27.0,2.0,7.0,55.0,51.0,4213.9,0.0,0.0,1842.5,Female,Yes,Meridian,Yes,Yes,Yes,DSL,No,Yes,Yes,One Year,Stayed,1
74.0,0.0,0.0,15.0,9.0,1133.9,43.31,0.0,352.95,Male,No,Fowler,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
49.0,0.0,0.0,1.0,22.0,56.25,0.0,0.0,26.14,Female,No,Oak Run,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Churned,2
71.0,0.0,7.0,34.0,18.0,3128.8,0.0,0.0,900.66,Male,Yes,Upland,Yes,No,Yes,Fiber Optic,No,Yes,Yes,One Year,Stayed,1
80.0,0.0,0.0,18.0,21.0,1505.85,0.0,0.0,42.48,Female,No,Riverside,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Month-to-Month,Churned,0
42.0,0.0,1.0,32.0,7.6,593.2,0.0,0.0,1448.32,Female,Yes,Lamont,Yes,No,No,None,No,No,No,One Year,Stayed,0
40.0,0.0,1.0,70.0,2.0,5536.5,0.0,0.0,2754.5,Male,Yes,Corcoran,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,1
47.0,0.0,9.0,49.0,30.0,3472.05,0.0,0.0,1229.9,Female,Yes,Cambria,Yes,Yes,Yes,DSL,Yes,No,Yes,One Year,Stayed,2
61.0,0.0,1.0,2.0,23.0,147.8,0.0,0.0,54.82,Female,Yes,Valley Village,Yes,No,Yes,Cable,Yes,No,Yes,Month-to-Month,Stayed,3
20.0,2.0,1.0,37.0,17.8,683.75,0.0,0.0,99.16,Female,Yes,Mill Valley,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
79.0,0.0,0.0,32.0,24.2,587.7,0.0,0.0,828.48,Male,No,Jolon,Yes,No,No,None,No,No,No,One Year,Stayed,0
61.0,0.0,0.0,32.0,19.6,654.55,0.0,0.0,1151.04,Female,No,Pasadena,Yes,No,No,None,No,No,No,One Year,Stayed,0
19.0,0.0,0.0,2.0,31.6,42.7,0.0,0.0,80.56,Male,No,Santa Ana,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
20.0,0.0,1.0,19.0,47.0,1761.05,0.0,80.0,412.49,Female,Yes,Seal Beach,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Month-to-Month,Churned,2
37.0,0.0,0.0,10.0,2.0,1081.45,0.0,0.0,83.8,Male,No,Fallbrook,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Churned,3
33.0,2.0,4.0,13.0,23.0,930.05,0.0,0.0,179.01,Male,Yes,Crescent Mills,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-Month,Stayed,1
39.0,0.0,0.0,41.0,15.6,865.0,46.78,0.0,271.01,Female,No,Solana Beach,Yes,No,No,None,No,No,No,One Year,Stayed,0
48.0,0.0,0.0,9.0,3.0,684.85,0.0,0.0,312.75,Male,No,San Fernando,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,0
46.0,0.0,0.0,69.0,26.0,5553.25,0.0,0.0,223.56,Male,No,Doyle,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,2
75.0,0.0,1.0,7.0,22.0,467.55,20.23,0.0,112.35,Male,Yes,Midway City,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
32.0,2.0,0.0,22.0,19.0,1816.75,0.0,0.0,742.06,Female,No,Pescadero,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,2
79.0,0.0,0.0,17.0,11.0,1608.15,36.4,0.0,547.23,Female,No,Downey,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Two Year,Stayed,3
79.0,0.0,9.0,15.0,26.0,1392.25,0.0,0.0,342.45,Male,Yes,Five Points,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,1
59.0,3.0,1.0,48.0,16.2,1245.05,0.0,0.0,995.04,Male,Yes,Millville,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
54.0,0.0,0.0,19.0,27.0,1033.9,0.0,0.0,700.72,Female,No,Birds Landing,Yes,Yes,Yes,DSL,Yes,No,Yes,Month-to-Month,Stayed,0
30.0,0.0,0.0,1.0,41.0,70.6,0.0,0.0,44.59,Male,No,Pomona,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
59.0,0.0,1.0,19.0,25.0,1465.75,0.0,130.0,267.71,Male,Yes,San Diego,Yes,Yes,Yes,Fiber Optic,No,No,No,Month-to-Month,Churned,2
62.0,0.0,0.0,53.0,17.0,3045.75,0.0,0.0,0.0,Male,No,Cloverdale,No,No,Yes,Cable,Yes,Yes,Yes,One Year,Stayed,3
44.0,1.0,4.0,4.0,21.0,229.55,0.0,0.0,108.96,Male,Yes,Sunset Beach,Yes,No,Yes,DSL,No,Yes,Yes,Month-to-Month,Churned,2
35.0,0.0,7.0,26.0,20.0,1959.5,47.59,50.0,606.06,Female,Yes,Mccloud,Yes,No,Yes,DSL,No,Yes,No,Month-to-Month,Stayed,3
32.0,0.0,1.0,8.0,25.0,680.05,0.0,0.0,258.56,Female,Yes,San Bernardino,Yes,No,Yes,Cable,No,No,Yes,Month-to-Month,Churned,1
19.0,0.0,0.0,33.0,51.0,2245.4,0.0,0.0,1508.76,Male,No,San Jose,Yes,No,Yes,Cable,Yes,No,No,Month-to-Month,Stayed,2
40.0,0.0,0.0,72.0,21.0,7853.7,0.0,60.0,681.84,Female,No,West Hollywood,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Two Year,Stayed,3
40.0,0.0,0.0,6.0,35.4,109.5,0.0,0.0,259.14,Female,No,Livermore,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
53.0,0.0,1.0,18.0,20.0,1687.95,0.0,0.0,566.82,Male,Yes,Lakewood,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
72.0,0.0,4.0,5.0,22.0,334.8,0.0,0.0,228.8,Female,Yes,Moreno Valley,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
75.0,0.0,0.0,21.0,17.0,2271.85,0.0,130.0,523.11,Male,No,Pilot Hill,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Two Year,Stayed,3
67.0,0.0,0.0,32.0,18.0,3019.25,0.0,0.0,814.4,Male,No,Yucaipa,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,2
58.0,0.0,0.0,3.0,18.0,96.85,0.0,0.0,0.0,Male,No,Grenada,No,No,Yes,DSL,No,Yes,Yes,Month-to-Month,Stayed,0
24.0,0.0,0.0,1.0,52.0,79.05,0.0,0.0,31.34,Male,No,Temecula,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,2
53.0,0.0,0.0,12.0,24.2,219.35,0.0,0.0,200.64,Female,No,Sherman Oaks,Yes,No,No,None,No,No,No,One Year,Stayed,0
41.0,2.0,5.0,72.0,14.0,7609.75,0.0,0.0,2595.6,Male,Yes,Hayward,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Two Year,Stayed,3
28.0,2.0,3.0,47.0,16.6,1160.45,0.0,0.0,736.96,Male,Yes,Kerman,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
45.0,0.0,0.0,2.0,12.0,87.9,0.0,0.0,3.74,Male,No,Calabasas,Yes,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
32.0,0.0,2.0,72.0,18.0,6588.95,0.0,0.0,833.04,Male,Yes,Temecula,Yes,Yes,Yes,Fiber Optic,No,No,Yes,One Year,Stayed,1
40.0,2.0,9.0,46.0,7.6,862.4,0.0,0.0,1201.52,Male,Yes,Irvine,Yes,No,No,None,No,No,No,Two Year,Stayed,0
21.0,0.0,0.0,51.0,52.0,4473.0,0.0,0.0,77.01,Male,No,Palm Springs,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Month-to-Month,Stayed,0
36.0,2.0,8.0,36.0,14.0,2188.5,0.0,0.0,1708.2,Male,Yes,Yountville,Yes,No,Yes,DSL,Yes,No,Yes,One Year,Stayed,2
36.0,0.0,1.0,10.0,23.0,738.2,0.0,0.0,317.2,Male,Yes,Danville,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
59.0,3.0,3.0,43.0,53.0,4039.0,0.0,0.0,1182.07,Female,Yes,Roseville,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,2
48.0,0.0,5.0,72.0,26.0,6230.1,0.0,0.0,865.44,Male,Yes,Wendel,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,3
58.0,0.0,1.0,40.0,23.0,3706.95,41.85,0.0,653.2,Male,Yes,Marshall,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,3
72.0,0.0,0.0,35.0,3.0,3726.15,0.0,0.0,375.55,Female,No,San Diego,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,3
40.0,1.0,2.0,37.0,15.0,3532.85,0.0,0.0,1518.11,Female,Yes,Camarillo,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Month-to-Month,Stayed,2
20.0,2.0,1.0,23.0,51.0,2198.3,0.0,0.0,643.31,Female,Yes,North Hollywood,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,3
42.0,0.0,0.0,65.0,25.6,1698.55,0.0,0.0,2191.15,Female,No,Arvin,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
78.0,0.0,1.0,72.0,10.0,7578.05,0.0,0.0,2000.88,Female,Yes,Santa Ana,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,One Year,Stayed,2
45.0,0.0,0.0,32.0,5.0,2282.95,0.0,0.0,1070.4,Female,No,West Sacramento,Yes,Yes,Yes,DSL,No,No,Yes,One Year,Stayed,3
42.0,0.0,0.0,39.0,18.2,779.2,0.0,0.0,1895.79,Male,No,Salton City,Yes,No,No,None,No,No,No,One Year,Stayed,0
27.0,0.0,1.0,68.0,27.0,7990.05,38.57,0.0,87.72,Female,Yes,Garden Grove,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
42.0,0.0,6.0,24.0,27.0,1367.75,0.0,0.0,0.0,Female,Yes,Windsor,No,No,Yes,DSL,Yes,No,Yes,One Year,Stayed,3
40.0,0.0,0.0,16.0,28.0,1340.1,0.0,0.0,356.8,Female,No,San Diego,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Stayed,2
42.0,0.0,0.0,12.0,30.2,267.0,0.0,0.0,199.08,Male,No,San Francisco,Yes,No,No,None,No,No,No,One Year,Stayed,0
25.0,0.0,0.0,66.0,30.0,4017.45,0.0,0.0,1410.42,Female,No,Columbia,Yes,No,Yes,DSL,Yes,No,Yes,Two Year,Stayed,0
39.0,0.0,0.0,58.0,28.2,1474.35,0.0,0.0,2829.24,Male,No,Lower Lake,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
42.0,0.0,0.0,12.0,10.0,654.85,0.0,0.0,95.64,Male,No,Port Costa,Yes,No,Yes,Cable,No,Yes,Yes,Month-to-Month,Churned,0
80.0,0.0,1.0,23.0,14.0,2184.85,0.0,60.0,1039.83,Male,Yes,Whittier,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Month-to-Month,Stayed,3
62.0,0.0,0.0,37.0,19.6,695.05,0.0,0.0,1116.29,Female,No,Running Springs,Yes,No,No,None,No,No,No,One Year,Stayed,0
28.0,0.0,0.0,1.0,19.2,20.45,0.0,0.0,42.17,Male,No,Penngrove,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
46.0,1.0,1.0,67.0,24.0,4615.9,0.0,0.0,993.61,Female,Yes,Lakeside,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,2
68.0,0.0,2.0,40.0,18.0,4116.8,27.89,0.0,606.0,Male,Yes,Los Alamitos,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,One Year,Stayed,1
39.0,0.0,7.0,72.0,30.0,6254.45,0.0,0.0,435.6,Male,Yes,Montrose,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Two Year,Stayed,3
55.0,0.0,1.0,61.0,13.0,5703.0,29.88,0.0,1533.54,Female,Yes,Sutter,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Two Year,Stayed,2
34.0,0.0,0.0,26.0,22.0,2088.8,0.0,0.0,628.16,Male,No,Glendora,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Month-to-Month,Churned,0
42.0,0.0,0.0,1.0,24.0,29.9,0.0,0.0,0.0,Female,No,Orange,No,No,Yes,DSL,No,No,Yes,Month-to-Month,Stayed,0
39.0,0.0,0.0,9.0,7.0,713.1,0.0,0.0,183.06,Male,No,Valencia,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,2
46.0,0.0,0.0,41.0,8.4,802.35,29.95,0.0,1507.16,Male,No,Sacramento,Yes,No,No,None,No,No,No,Two Year,Stayed,0
68.0,0.0,0.0,26.0,12.0,2277.65,0.0,0.0,236.34,Female,No,San Diego,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
57.0,2.0,9.0,72.0,24.0,8476.5,0.0,0.0,884.88,Female,Yes,Salinas,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Two Year,Stayed,3
72.0,0.0,0.0,54.0,26.0,2966.95,0.0,0.0,0.0,Male,No,Pine Grove,No,No,Yes,DSL,Yes,No,Yes,One Year,Stayed,3
61.0,0.0,7.0,70.0,20.6,1940.85,0.0,0.0,632.1,Male,Yes,Newport Coast,Yes,Yes,No,None,No,No,No,Two Year,Stayed,0
27.0,3.0,1.0,61.0,41.0,4976.15,0.0,0.0,2010.56,Male,Yes,San Jose,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Two Year,Stayed,3
68.0,0.0,0.0,5.0,25.0,446.05,0.0,0.0,209.15,Female,No,Los Angeles,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,1
39.0,1.0,7.0,34.0,20.8,716.4,0.0,0.0,328.44,Female,Yes,Long Beach,Yes,No,No,None,No,No,No,Month-to-Month,Stayed,0
53.0,0.0,0.0,35.0,16.8,638.0,0.0,0.0,270.9,Male,No,Orange Cove,Yes,No,No,None,No,No,No,One Year,Stayed,0
47.0,0.0,1.0,20.0,8.0,1470.95,0.0,0.0,329.8,Male,Yes,Daly City,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
51.0,2.0,4.0,2.0,27.0,44.75,0.0,0.0,0.0,Female,Yes,Eagleville,No,No,Yes,Cable,No,Yes,Yes,Month-to-Month,Stayed,0
70.0,0.0,0.0,32.0,9.0,2276.95,44.31,0.0,1063.04,Female,No,Citrus Heights,Yes,No,Yes,Fiber Optic,No,No,Yes,Month-to-Month,Churned,0
32.0,0.0,0.0,3.0,30.0,329.95,0.0,10.0,35.82,Male,No,Stockton,Yes,Yes,Yes,Cable,Yes,No,No,Month-to-Month,Churned,3
