Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Married,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,City_9,City_10,Phone Service,Multiple Lines,Internet Service,Internet Type_0,Internet Type_1,Internet Type_2,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Customer Status
65.0,0.0,0.0,24.0,30.0,2440.15,0.0,0.0,695.52,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1
78.0,1.0,1.0,25.0,12.0,2514.5,13.43,0.0,494.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
34.0,0.0,0.0,53.0,25.0,2879.2,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,2,0
51.0,0.0,0.0,1.0,19.0,69.85,0.0,0.0,12.13,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
63.0,0.0,1.0,25.0,4.0,2178.6,0.0,140.0,881.75,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,2,1
36.0,3.0,1.0,27.0,28.2,550.1,0.0,0.0,64.8,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
31.0,0.0,7.0,60.0,4.0,2911.5,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,2,0
74.0,0.0,0.0,20.0,21.0,1671.6,0.0,0.0,463.6,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,2,0
68.0,0.0,0.0,56.0,4.0,5510.65,0.0,0.0,1936.48,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,2,1
53.0,0.0,0.0,1.0,24.0,81.1,0.0,0.0,22.86,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1
33.0,0.0,0.0,42.0,20.0,2762.75,0.0,0.0,1459.92,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,3,0
23.0,0.0,0.0,16.0,17.6,318.6,0.0,0.0,756.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
65.0,0.0,2.0,20.0,2.0,1859.5,0.0,0.0,777.0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,0
59.0,0.0,0.0,33.0,18.0,3027.65,0.0,0.0,1572.12,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,3,0
43.0,0.0,1.0,22.0,18.8,471.55,0.0,0.0,457.16,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55.0,0.0,0.0,8.0,4.0,226.45,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
36.0,0.0,0.0,44.0,11.6,905.55,0.0,0.0,61.6,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
37.0,1.0,8.0,72.0,25.0,1988.05,0.0,0.0,185.04,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
60.0,0.0,0.0,7.0,23.0,635.6,0.0,0.0,108.57,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
35.0,0.0,10.0,51.0,4.0,3950.85,0.0,0.0,1297.95,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,2,0
72.0,0.0,0.0,69.0,27.0,7467.55,0.0,0.0,1614.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,3,0
37.0,0.0,0.0,35.0,16.0,3030.6,0.0,0.0,892.85,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,2,1
47.0,0.0,1.0,2.0,21.0,147.15,0.0,0.0,92.46,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
78.0,0.0,0.0,15.0,12.0,1156.1,0.0,0.0,258.45,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
37.0,1.0,1.0,22.0,18.2,433.5,0.0,0.0,822.8,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
23.0,0.0,0.0,9.0,52.0,788.6,0.0,0.0,319.05,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0
30.0,0.0,0.0,1.0,21.8,20.35,0.0,0.0,29.86,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
39.0,1.0,2.0,32.0,18.6,613.95,0.0,0.0,1132.48,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
28.0,0.0,10.0,34.0,48.0,3000.25,0.0,0.0,474.98,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0
64.0,0.0,1.0,6.0,23.0,502.85,0.0,0.0,216.72,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1
60.0,0.0,3.0,13.0,27.0,734.35,0.0,0.0,247.65,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1
49.0,1.0,8.0,30.0,28.0,602.9,0.0,0.0,348.0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
43.0,3.0,5.0,55.0,20.6,1026.35,0.0,0.0,1992.65,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
38.0,0.0,4.0,7.0,9.0,580.1,47.36,0.0,85.12,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0
56.0,0.0,9.0,18.0,7.0,1745.5,6.72,0.0,532.8,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0
41.0,1.0,1.0,6.0,29.0,285.2,0.0,0.0,176.46,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
35.0,0.0,0.0,53.0,4.0,3958.25,0.0,0.0,346.62,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,3,0
32.0,0.0,1.0,16.0,30.0,1284.2,0.0,0.0,287.36,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
43.0,3.0,10.0,45.0,23.4,1088.25,0.0,0.0,2128.95,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
69.0,0.0,9.0,64.0,11.0,6430.9,0.0,0.0,240.64,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,2,0
28.0,0.0,0.0,18.0,48.0,711.95,0.0,90.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0
34.0,0.0,9.0,70.0,5.0,5315.8,0.0,0.0,579.6,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,3,0
57.0,0.0,0.0,69.0,17.0,1713.1,0.0,0.0,1534.56,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
51.0,2.0,4.0,40.0,23.0,3915.4,0.0,0.0,1176.8,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0
52.0,0.0,1.0,21.0,3.0,2110.15,0.0,0.0,350.07,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
64.0,0.0,0.0,19.0,17.0,1789.25,0.0,120.0,624.53,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1
32.0,1.0,1.0,18.0,19.0,1500.5,0.0,0.0,434.88,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
42.0,0.0,0.0,1.0,10.2,20.05,0.0,0.0,3.23,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
44.0,0.0,0.0,2.0,20.0,118.3,0.0,0.0,74.58,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1
52.0,0.0,7.0,33.0,7.0,2016.3,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,3,0
61.0,0.0,0.0,1.0,13.4,19.3,0.0,0.0,49.2,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
53.0,0.0,6.0,72.0,17.0,7758.9,0.0,0.0,1652.4,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,3,0
44.0,0.0,0.0,2.0,3.0,96.45,0.0,30.0,34.5,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
36.0,0.0,0.0,63.0,17.0,4861.45,0.0,0.0,807.66,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,3,0
54.0,0.0,0.0,12.0,4.0,832.3,0.0,0.0,549.6,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0
56.0,0.0,0.0,31.0,20.0,2724.25,0.0,70.0,1268.52,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
57.0,3.0,6.0,71.0,27.0,6457.15,0.0,0.0,2224.43,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,3,0
80.0,0.0,9.0,50.0,17.0,5265.5,0.0,0.0,724.5,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,2,0
51.0,0.0,0.0,54.0,7.0,2431.95,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,3,0
41.0,0.0,0.0,1.0,23.0,52.2,0.0,0.0,34.04,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1
73.0,0.0,0.0,11.0,3.0,580.8,15.2,0.0,30.91,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,3,0
19.0,0.0,1.0,44.0,48.0,3250.45,24.92,0.0,1302.84,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,2,0
54.0,0.0,8.0,62.0,28.0,6912.7,0.0,0.0,2146.44,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,3,0
45.0,0.0,0.0,57.0,26.0,4939.25,0.0,0.0,2056.56,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,2,0
39.0,3.0,1.0,18.0,19.4,342.3,0.0,0.0,813.24,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
24.0,0.0,0.0,21.0,48.0,1992.55,0.0,0.0,522.06,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0
68.0,0.0,0.0,17.0,2.0,770.6,0.0,0.0,695.81,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
66.0,0.0,3.0,42.0,12.0,3930.6,0.0,0.0,961.38,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0
49.0,0.0,7.0,21.0,20.0,1742.45,0.0,0.0,304.71,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,2,0
60.0,0.0,0.0,3.0,24.4,61.05,0.0,0.0,122.94,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
26.0,3.0,0.0,8.0,23.0,170.9,0.0,0.0,366.96,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
53.0,0.0,1.0,18.0,22.0,990.85,15.73,0.0,51.48,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1
68.0,0.0,0.0,2.0,28.0,179.25,0.0,0.0,43.14,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
22.0,0.0,6.0,2.0,25.0,34.75,0.0,0.0,76.82,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
66.0,0.0,0.0,51.0,23.4,967.9,0.0,0.0,2420.46,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
42.0,3.0,6.0,21.0,23.0,1549.75,0.0,0.0,662.55,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,2,0
30.0,0.0,1.0,55.0,42.0,2978.3,0.0,50.0,0.0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1
64.0,0.0,0.0,70.0,7.0,6367.2,0.0,110.0,2067.1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,3,0
60.0,0.0,0.0,31.0,6.0,1715.65,0.0,10.0,47.43,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
58.0,0.0,0.0,1.0,30.0,70.1,0.0,0.0,46.17,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
43.0,0.0,0.0,21.0,26.6,390.4,0.0,0.0,353.01,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
19.0,0.0,1.0,22.0,52.0,1554.0,0.0,0.0,706.42,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
78.0,0.0,0.0,11.0,5.0,906.85,0.0,0.0,45.1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1
73.0,0.0,0.0,1.0,15.0,45.2,0.0,0.0,49.34,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,3,0
36.0,0.0,1.0,72.0,24.2,1872.2,5.73,0.0,2594.16,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
57.0,1.0,6.0,34.0,17.2,917.15,0.0,0.0,873.46,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0
23.0,0.0,6.0,29.0,15.2,540.05,0.0,0.0,803.88,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
50.0,0.0,2.0,56.0,7.0,5614.45,0.0,100.0,1464.4,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,2,1
42.0,2.0,7.0,5.0,15.0,316.9,0.0,0.0,86.85,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0
53.0,0.0,0.0,18.0,30.0,550.35,0.0,0.0,0.0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0
21.0,3.0,4.0,20.0,19.4,417.65,9.73,0.0,772.0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
80.0,0.0,0.0,2.0,30.0,195.05,0.0,0.0,63.82,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1
33.0,2.0,0.0,45.0,12.0,4634.35,0.0,0.0,1059.3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,3,0
68.0,0.0,3.0,20.0,3.0,2172.05,0.0,0.0,551.2,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,2,0
30.0,0.0,0.0,29.0,22.8,599.3,0.0,0.0,940.47,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
39.0,0.0,0.0,50.0,14.0,4024.2,0.0,0.0,2422.5,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,3,0
22.0,0.0,0.0,11.0,52.0,363.15,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0
52.0,2.0,0.0,6.0,20.8,100.9,0.0,0.0,93.0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
54.0,0.0,0.0,44.0,6.0,3862.55,0.0,0.0,1767.48,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
35.0,0.0,1.0,72.0,23.0,6094.25,3.2,0.0,872.64,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,0
28.0,0.0,0.0,48.0,46.0,4445.3,0.0,0.0,199.2,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
69.0,0.0,0.0,50.0,23.0,3454.6,0.0,100.0,1261.5,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
23.0,0.0,0.0,1.0,48.0,55.55,0.0,30.0,33.32,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
59.0,0.0,7.0,36.0,24.0,2234.55,0.0,0.0,0.0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,2,0
31.0,1.0,9.0,7.0,36.6,144.35,0.0,0.0,279.86,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55.0,0.0,0.0,26.0,27.0,2515.3,0.0,0.0,1044.42,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1
33.0,0.0,0.0,40.0,23.8,804.85,0.0,0.0,334.4,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
51.0,0.0,5.0,63.0,20.0,5034.05,0.0,0.0,634.41,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,3,0
49.0,0.0,0.0,2.0,23.0,194.55,0.0,0.0,53.16,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
59.0,0.0,5.0,60.0,29.0,5812.0,0.0,0.0,325.8,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,2,0
24.0,3.0,1.0,47.0,15.6,890.5,0.0,0.0,120.32,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
22.0,0.0,0.0,1.0,34.6,20.5,0.0,0.0,19.85,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
36.0,0.0,0.0,4.0,22.0,302.35,0.0,0.0,94.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
47.0,0.0,0.0,1.0,14.0,50.1,0.0,0.0,46.49,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
77.0,0.0,1.0,37.0,22.4,727.8,0.0,0.0,937.95,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
68.0,0.0,0.0,4.0,17.0,360.1,0.0,0.0,26.72,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1
34.0,0.0,7.0,59.0,13.0,4693.2,0.0,0.0,1195.93,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,2,0
40.0,0.0,0.0,1.0,15.0,70.4,0.0,0.0,29.63,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
33.0,0.0,9.0,43.0,11.0,4107.3,0.0,0.0,2127.64,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0
54.0,2.0,1.0,1.0,17.4,19.45,0.0,0.0,28.73,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
19.0,0.0,0.0,4.0,42.0,281.0,0.0,70.0,164.48,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
32.0,3.0,5.0,30.0,21.0,2570.2,0.0,120.0,185.7,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
42.0,0.0,0.0,13.0,24.6,232.1,0.0,0.0,601.9,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.0,0.0,0.0,2.0,52.0,144.8,0.0,0.0,87.12,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0
64.0,0.0,1.0,30.0,13.8,637.55,0.0,0.0,341.4,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
48.0,1.0,4.0,12.0,22.0,368.85,0.0,0.0,0.0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,2,0
46.0,0.0,8.0,63.0,15.0,6705.7,0.0,0.0,200.34,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,3,0
39.0,1.0,0.0,48.0,20.2,1173.35,0.0,0.0,569.28,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
25.0,2.0,7.0,1.0,34.6,20.15,0.0,0.0,18.63,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72.0,0.0,1.0,71.0,24.0,5831.2,0.0,0.0,2664.63,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,3,0
20.0,0.0,10.0,61.0,18.8,1417.9,0.0,0.0,1225.49,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
65.0,0.0,0.0,5.0,17.8,94.15,0.0,0.0,150.7,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0
80.0,0.0,1.0,46.0,15.0,2816.65,0.0,150.0,0.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,2,1
45.0,0.0,0.0,1.0,12.6,20.2,0.0,0.0,11.25,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
42.0,0.0,1.0,47.0,17.0,5275.8,4.93,0.0,893.94,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1
33.0,0.0,1.0,59.0,5.0,5961.1,0.0,0.0,634.84,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2,1
68.0,0.0,1.0,5.0,11.0,371.65,40.64,10.0,236.4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1
63.0,0.0,0.0,26.0,19.0,457.3,0.0,0.0,1188.2,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
32.0,0.0,0.0,40.0,26.0,2586.0,0.0,0.0,462.4,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0
64.0,2.0,0.0,1.0,16.0,60.0,0.0,10.0,43.48,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1
22.0,3.0,0.0,7.0,23.0,174.7,0.0,0.0,348.81,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24.0,0.0,1.0,48.0,47.0,5037.55,0.0,0.0,305.28,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,2,1
59.0,0.0,0.0,1.0,14.0,19.9,0.0,0.0,36.63,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
32.0,2.0,1.0,11.0,17.0,346.45,27.24,0.0,0.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
28.0,3.0,0.0,8.0,33.4,159.2,0.0,0.0,15.6,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
75.0,0.0,0.0,38.0,2.0,3734.25,0.0,0.0,1800.82,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1
44.0,1.0,1.0,34.0,8.4,635.9,46.07,0.0,1514.36,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
32.0,3.0,3.0,19.0,18.8,387.4,0.0,0.0,602.3,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
77.0,0.0,7.0,70.0,25.0,7714.65,24.36,0.0,2477.3,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,3,0
64.0,0.0,1.0,1.0,13.0,68.95,0.0,0.0,21.65,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
27.0,0.0,0.0,4.0,46.0,324.3,0.0,0.0,172.24,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1
